0,Binary,Title,Url,Date,Division,Notice
2849,0,(공모전) 2018 평택 YOUNG FILM 페스티벌,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=bac7da870d5ab7483044d60941069c90,18.06.25,취창업,공지사항
2850,0,한국인터넷진흥원 핀테크 소셜리포터 4기 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=741d3d30de73a8895846ea9628d45685,18.06.25,취창업,공지사항
2851,0,농심 펀스터즈 대학생 서포터즈 11기 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=da629c3f90aeba6ed65feafda3716f2c,18.06.25,취창업,공지사항
2852,0,(공모전) 2018 한국투자증권 대학생 광고 공모전,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=85bb009e2421192007b029098653887a,18.06.25,취창업,공지사항
2853,0,(공모전) 2018 전국대학생 토론대회,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=bfa286bbf9bddadd2074c74d478b0d96,18.06.25,취창업,공지사항
2854,0,(공모전) 2018 국세청 30초 영화제,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=c3263e7658df3685a00b75c2c8cbc842,18.06.25,취창업,공지사항
2855,0,(공모전) Naver 클로바 인공지능 아이디어 챌린지,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=db065547f6a9c85a49bf71e9e86cac83,18.06.25,취창업,공지사항
2856,0,2018-2학기 수강신청 제도 변경 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=0e928f6b14af39936f65182dd0e9af67,18.06.25,학사,공지사항
2857,0,[마음나눔센터] 마음나눔센터 사무실 임시 이전 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=14b4b69ea1de501760fcb11c57df1812,18.06.22,학습/상담,공지사항
2858,0,(취업) 서울외국환중개 신입사원 채용 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=b9498ff22c07b4b2e6ce256605502d13,18.06.22,취창업,공지사항
2859,0,(주)애크미에듀케이션 - 해외캠프 인솔교사 선발 공고문,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=ccf4813412c6de30039ef79e2a511474,18.06.22,취창업,공지사항
2860,0,하나로 인도법인 물류또는 무역전공자 채용 추천(현지근무),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=a74a208d98893fecd54cf4eb375cdc3d,18.06.22,취창업,공지사항
2861,0,2018학년도 하계 계절수업 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=801294af7894d7dbf596a7e7dac53924,18.06.21,학사,공지사항
2862,0,(취업) 2018 KOTRA 신입사원 채용공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=ac547a5fb4c9db5efc1a1a24dec671eb,18.06.21,취창업,공지사항
2863,0,2018 독도사랑 청년지킴이 9기 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=1e1f3c7b4bd993781e1a6e2a5669d7f3,18.06.21,취창업,공지사항
2864,0,대학생 해외봉사단 라온아띠 18기모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=937717dbc8f3969ba12ae23bfcc645b6,18.06.21,취창업,공지사항
2865,0,제5회 2018 ICT 스마트 디바이스톤 용인 참가자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=8e92f291bf48f24377e3ec367c82728f,18.06.21,취창업,공지사항
2866,0,2018 중소기업 탐방 프로그램,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=a22c58d33c82c4f41d7a0f583b86db34,18.06.21,취창업,공지사항
2867,0,(취업) [신한DS] 2018년 신입사원 공개채용,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=493d8b6c52e0fbde52cb16143a30903c,18.06.21,취창업,공지사항
2868,0,(취업) 한국태양유전 기술영업 신입사원 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=ca58afbb9fe1a6140e5dc05e0abf050d,18.06.21,취창업,공지사항
2869,0,(취업) 인적성검사(GSAT) Study로 대기업 취업하자!!!,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=9d57794f65ee0f0affa8669f3eaa5753,18.06.20,취창업,공지사항
2870,0,[교육환류] 학생모니터링단 참(True)견(見) 2018-5월 활동 보고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=1e16fd5f8c9e15c23aa09bc4c069462d,18.06.20,학습/상담,공지사항
2871,0,SKT 행복 인사이트 (인턴십 기회) 참가자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=c0f0cbd0d942a6e737d641874dd8c54b,18.06.19,취창업,공지사항
2872,0,[교내_지급] 2018-1학기 외국어우수장학금 지급안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=e222f2d4802f3c2553fd26b5db4e8321,18.06.19,장학,공지사항
2873,0,제 12회 대학생 기업경영 체험캠프 참가자 모집 (DB그룹),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=4c13102c500ed20bb30cf5c20dd67282,18.06.18,취창업,공지사항
2874,0,한 달 안에 취업도전 하기 프로젝트 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=0e3a044c0c6a06574c422b948795b877,18.06.18,취창업,공지사항
2875,0,(CTL★접수 연장) 마인드맵 콘테스트,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=cf3a9fa91a18aa5d9e1739f6fc2c18ba,18.06.18,학습/상담,공지사항
2876,0,2018-1학기 강의평가 실시 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=4f5419aaa8803fee0989da3a6a658981,18.06.18,학사,공지사항
2877,0,"[입학금 감축대응지원 장학금 추가신청] 2018학년도 신입생군(신입생,편입생,재입학생) 대상 입학금 감축대응지원 장학금 신청 안내",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=f64260449dcc807026ad87ade289578c,18.06.15,장학,공지사항
2878,0,(2018년 8월 졸업예정자) 보육교사자격증 발급 신청서 제출 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=e50bdbe0ac6d925da5a1ff2d098c16f3,18.06.15,학사,공지사항
2879,0,(창업) 도전! K-스타트업 2018 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=0811606a9a5344e066c8e1417a3a8cde,18.06.15,취창업,공지사항
2880,0,KEPCO(한국전력) 대학생 서포터즈 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=7639f8e0c67b73ce3934c0619aaac58b,18.06.15,취창업,공지사항
2881,0,2018년 하반기 농식품 분야 해외 인턴십 (OASIS) 참가자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=799531bd308808848bfe92261a10e8cd,18.06.15,취창업,공지사항
2882,0,이랜드 복지재단 2018년도 하반기 인턴모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=08e1a16cd3017f34580bd14884c83f64,18.06.15,취창업,공지사항
2883,0,(창업) 2018학년도 하계창업캠프 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=b4efcf09d3403c8db241865510aefb0c,18.06.12,취창업,공지사항
2884,0,수출입은행 EDCF 대학(원)생 캠프 참가자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=9612d129d28942fd6e79170da9843a30,18.06.12,취창업,공지사항
2885,0,경기청년협업마을 씀캠프 참가자모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=015a8f0831cd0888ece115ed109ffe1c,18.06.12,취창업,공지사항
2886,0,스타트업 인재매칭 프로그램 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=1d00968beea4ea8bcaf1c0eec49166f1,18.06.12,취창업,공지사항
2887,0,2018년 단기 해외교육봉사단(요르단) 학생 모집 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=7a78164a1792c3a3f84fdbcddcf4afbf,18.06.12,학사,공지사항
2888,0,2018-2학기 전부·전과 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=75bb4e8db4e95493a2ee93096800d453,18.06.12,학사,공지사항
2889,0,2018-2학기 재입학 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=68b629b09b8091c13585cc8c083cb92e,18.06.12,학사,공지사항
2890,0,2018-2학기 복학 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=6c0052d74e996d8658337a844879232f,18.06.12,학사,공지사항
2891,0,(취업) NCS기반 직무기초 및 직무역량강화교육 프로그램 신청자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=535b3b2e1ee1f18bf19ac00cf9b17100,18.06.11,취창업,공지사항
2892,0,2018학년도 상반기 KNU - CDP 진로설계 프로그램 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=9498af4c1c61080ca1f85f5499ffbfbf,18.06.11,취창업,공지사항
2893,0,이공계 전문인력 취업 연수생 모집 (졸업자 / 졸업예정자),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=57b004d8d289446d37bd0a544aec766e,18.06.11,취창업,공지사항
2894,0,미니 MBA_여름방학 단기과정 모집(취업스터디),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=8aba2bb95f9283c8d808e1f414102c7d,18.06.11,취창업,공지사항
2895,0,(취업) 청해진대학 (K - MOVE) 스쿨 연수생 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=a29f26d22ca02608283668bb2a8f655f,18.06.11,취창업,공지사항
2896,0,KDB 스타트업 프로그램 2018년 참가팀 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=ba0f5d3ce25c91ac7771dd73c4b765b3,18.06.08,취창업,공지사항
2897,0,[교내_지급] 2018-1학기 학년수석 인센티브 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=8c35d4aa28749742642e185bd093fb0c,18.06.08,장학,공지사항
2898,0,[교내_지급] 2018-하계 글로벌역량강화캠프(영국) 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=0af1af79f43ccd174881b72cfa40ef91,18.06.08,장학,공지사항
2899,0,2018 전통시장 청년상인 창업지원자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=f5f4be0da645942b32781af5ce6a8c53,18.06.07,취창업,공지사항
2900,0,[한국디지털기업협회] 이공계전문연수사업 연수생 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=ea67f4f3ae87d0b15feebd41ef790bd7,18.06.07,취창업,공지사항
2901,0,"[서울시 우수기업 취업연계] 디지털마케팅, 기술영업 교육생 모집",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=37a4771e8b9025c951cb03e04564f4b7,18.06.07,취창업,공지사항
2902,0,(취업)대덕전자/대덕GDS 인턴십(채용형) 특별채용 추천,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=31de19b0176eeca424c404e5bdf292cb,18.06.06,취창업,공지사항
2903,0,(취업) 자기소개서 소재 개발 워크샵 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=0f1efde8ef45d46f3ef17ac2279911f7,18.06.05,취창업,공지사항
2904,0,[06.05(화) 종강채플] 채플I(02) 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=d25d3951d2a8f229f4527d465abf98ec,18.06.05,학사,공지사항
2905,0,(국가근로_신청) 2018학년도 하계방학 국가 교육근로장학사업 교내/교외 신청 안내 (결원충원),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=1235c9743906792c3e64dba54a2c5eeb,18.06.04,장학,공지사항
2906,0,"(취업과정) ""JAVA기반 S/W개발 정보시스템"" 취업과정(추가모집)",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=34b574f678a5d7635ba393307ddf90ae,18.06.04,취창업,공지사항
2907,0,2019 KF 글로벌 챌린저 모집 홍모,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=88878e24d91666ef3609c77ac3db0e63,18.06.04,학습/상담,공지사항
2908,0,"[마음나눔센터] 마음약국 ""굿-바이 스트레스"" 특강 참여자 모집",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=4a43f586accf092134afeda07ac8f52e,18.06.01,학습/상담,공지사항
2909,0,2018학년도 하계 계절수업 추가 수강신청(변경) 및 등록 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=e305c4e1c6ef58fbfbe9dc90bf85cf2b,18.06.01,학사,공지사항
2910,0,(교외_신청) 서울장학재단 서울희망장학금 대학분야 추가 특별 장학금 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=2d9ecf2eeec5e2a0dd6615046741c11c,18.05.31,장학,공지사항
2911,0,네이버 웹툰 인턴십 모집공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=e7e14b76dbc5a66ac8a0bc2fe31307ec,18.05.31,취창업,공지사항
2912,0,KNU참인재대학 교양부문 특성화 교과목 개발에 관한 계획(안)확정 시행,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=025ae645443b8285b6f49f3f9867f091,18.05.31,학습/상담,공지사항
2913,0,글로벌역량강화캠프(영국) 선발자 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=214820ade8bd194f128e446f23d22c66,18.05.30,학습/상담,공지사항
2914,0,[학자금이자지원]2018년도 상반기 대학생 학자금대출 이자지원 신청안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=bded918bf5854bd41de0d0e9c67c503e,18.05.30,장학,공지사항
2915,0,2018학년도 “진로 맞춤형 i-로드맵 2단계 우수 설계자 장학금” 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=0f8db2f68e77507d67fd3825c220f907,18.05.30,학습/상담,공지사항
2916,0,[05.31(목) 종강채플] 채플I(03) 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=90ba36fe7779b6b2ea82a10658ad3fc9,18.05.30,학사,공지사항
2917,0,(취업) 2018학년도 강소기업 탐방프로그램 참여자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=bd4feab10a69992c0053a2d61cddff99,18.05.29,취창업,공지사항
2918,0,"[05.29(화) 종강채플] 채플III(02), 야간채플 안내",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=e2a526aecd83c0d371ffa986e24813b7,18.05.29,학사,공지사항
2919,0,[교내_지급] 2018-1학기 심전생활관 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=261b92e9da3d62910b8d0828a64ca4af,18.05.29,장학,공지사항
2920,0,[CK 5차년도 대학부문] 특성화 교과목 개발 공모 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=4509b52e9269aed44cb0c7463c0769c2,18.05.29,학사,공지사항
2921,0,[교내_지급] 2018-1학기 프레젠테이션 경진대회 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=8c547d36f08dc89437a43d04aa6b7b09,18.05.29,장학,공지사항
2922,0,(CTL★) 지금 만나러 갑니다.,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=d9370553423ab9a761d3f13245644369,18.05.28,학습/상담,공지사항
